Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),Strength
0.8827565592164495,0.22848411236560892,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,-0.2929804242517981,36.447769788
0.7220712064440279,1.3008520273330446,-0.8169023659108675,-0.7994965396783528,0.9060752977809085,-0.3708906052896782,-0.19778088049050493,0.16150619053191942,77.29715436
-1.2126173800974873,0.7988925777738195,0.9580644367548586,-0.15632690123047313,0.31026308230431077,0.3581921354900096,-1.0357985837545964,-0.2929804242517981,25.559564796
0.27141343545010926,-0.8552919719099911,0.9517813684268384,-0.5630371137783969,0.6578202079989927,-0.6181669194702032,0.1406733633016997,-0.2929804242517981,38.461039708
-0.34704047691593015,-0.8552919719099911,1.1478131002610708,-1.8210012595661618,0.9706216211242066,1.440344665073848,0.3653520291991816,-0.6987720445944031,23.52492112
-0.2715922394360058,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-1.070657082017038,2.1651542828115273,0.7133827941978621,21.859147104
-1.0213648711367485,0.20988879639330132,1.6947541982152354,-0.44764491393921857,0.5965839525194536,0.42574700482798866,-0.31268047616903843,-0.2929804242517981,37.810863839999996
-0.29929661060366475,-0.8552919719099911,-0.8169023659108675,0.15107035243946948,-1.0137640631992397,1.7488027477114092,0.1544113584371769,-0.2929804242517981,19.691434559999998
-1.2412452303040682,1.8484441541249268,-0.8169023659108675,-0.36914038454043335,0.972276655056086,1.213462273712337,-1.2068990686237189,-0.2929804242517981,37.431652039999996
-0.6054299120062959,-0.8552919719099911,1.1328908129820225,-1.102637523682096,0.8613893816201637,1.3371004308025995,0.290667292008134,-0.5202237316436569,26.04840328
0.5041301532584441,-0.8552919719099911,-0.8169023659108675,0.7185729745993634,-1.0137640631992397,-0.07390410423781257,0.11694409897678527,5.177090617966517,38.89334116
-1.29850093071723,0.699641504792791,0.8512522751785141,-0.17524365530246985,0.22751138571033885,-0.41167845092770333,0.033267219515243404,-0.2929804242517981,26.147687824
-0.2946792154090549,-0.8552919719099911,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,1.7564504687685376,0.1581580843832155,-0.6338453853395862,11.483912255999998
-1.2781843918609468,1.7685869689677773,-0.8169023659108675,0.9550324004993194,-0.5172538836354083,-1.871118552663269,1.2534509692753313,-0.2929804242517981,33.0603742
-0.4267367179748959,0.9563253142264857,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,0.8514701436748681,-0.46629623995664493,-0.6338453853395862,15.691094808
2.3603230214915922,-0.8552919719099911,-0.8169023659108675,-0.4164322697204245,-1.0137640631992397,1.9272495723777665,-1.9812224308051458,-0.2929804242517981,67.30664712
-0.4378184664419594,0.1942596044411163,0.29834226231273037,3.083167233598922,-0.02074370407157687,-1.5397173068543195,-0.9571173388877746,-0.2929804242517981,28.62704352
0.04239063379746204,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.7723959607889823,1.5444466844177056,0.7133827941978621,32.068218236
-1.1488973264118718,1.9967503551310615,-0.8169023659108675,-0.6528916956203804,0.972276655056086,0.9585382384746837,-1.044540944295355,-0.2929804242517981,39.45181672
-1.0754807428175759,-0.3752362074224411,1.7564853445380346,-2.840141385194972,-0.06708465416420117,1.0821763955649462,0.10582881200353593,0.8756994423349042,39.2311844
1.5301153655007467,-0.2848835065017805,-0.8169023659108675,0.8604486301393369,-0.5172538836354083,1.919601851320638,-1.9787246135077858,-0.2929804242517981,39.37597436
0.6057128475398602,-0.8552919719099911,-0.8169023659108675,1.0023242856793104,-1.0137640631992397,0.0025731063334834413,0.04200958005600202,-0.2929804242517981,27.337723399999998
-0.5027390428781735,-0.8552919719099911,1.0414721688093278,0.6462163902739769,-0.24748335273905991,0.7087126839417844,-0.16293632919233977,0.16150619053191942,31.53663224
2.279980345105381,-0.8552919719099911,-0.8169023659108675,-1.8919390873361484,3.653431624700776,-1.5511888884400138,1.5244641460388313,-0.6987720445944031,41.2996124
2.279980345105381,-0.8552919719099911,-0.8169023659108675,-1.8919390873361484,3.653431624700776,-1.5511888884400138,1.5244641460388313,0.16150619053191942,58.798513279999995
0.05485760082290877,-0.8552919719099911,0.6938614135616065,-0.6491083448059805,0.5436228666993116,-0.16083320025385303,1.1660273638677507,0.16150619053191942,45.08483564
-1.0810216170511076,0.62662922122054,1.2034182549640502,-0.3000942321776459,0.2755073697348426,0.4142754232422931,-0.31268047616903843,0.16150619053191942,51.72448952
-0.6111554820476122,-0.2319496009118986,1.127393128195005,-1.9415955667751397,0.9573813496691711,1.2988618255169515,0.2626917382777082,-0.2929804242517981,55.50971276
1.3999048210127494,-0.8552919719099911,-0.8169023659108675,1.711702563379178,-1.0137640631992397,-1.7258118525778068,-0.6486369026638831,-0.2929804242517981,23.84897484
0.688825961042837,-0.6385367550548711,1.3978792197162775,-1.3149780881402566,0.7918779564812273,-0.405305350046762,0.36672582871272946,0.16150619053191942,68.75060685418796
0.8827565592164495,-0.8552919719099911,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-1.269344501057705,2.1742326274312402,53.104130996
-0.6686882261724504,0.7566823513336121,-0.8169023659108675,1.0259702282693062,-1.0137640631992397,-0.00507461472364645,-0.2702175821139282,-0.6338453853395862,15.030576799999999
0.01745669974656911,1.4366092421001988,-0.8169023659108675,-1.754792620314175,0.8398739405057308,0.3926068802470934,0.40044636222708246,-0.2929804242517981,67.69964844
-0.4276601970138178,-0.8552919719099911,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,1.8482231214540934,0.22060351681720153,-0.2929804242517981,17.576122192
0.10435607730912565,-0.8552919719099911,0.685379271318779,-0.485478422083212,0.4542510343778217,-0.2378202588956239,1.0935906622443274,-0.2929804242517981,39.94134468
-0.08689643165161295,-0.8552919719099911,-0.8169023659108675,0.05648658207948713,-1.0137640631992397,1.4556401071881078,0.4541494341203099,-0.2929804242517981,24.49708228
-0.7471839444808174,0.6927966032078922,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,1.3052349263978928,-0.15406907778671472,-0.6338453853395862,11.957582268
2.2218011656532974,-0.8552919719099911,-0.8169023659108675,0.34023789315943415,-1.0137640631992397,1.9272495723777665,-1.9812224308051458,3.6350824606646177,67.11359384
2.3603230214915922,-0.8552919719099911,-0.8169023659108675,-0.9366430067003274,-0.6000055802293802,0.8438224226177397,-1.1944099821369216,-0.2929804242517981,79.98611076
1.492252724904946,-0.58149590851405,0.42400362887313575,-0.9366430067003274,0.9126954335084263,-0.08665030599969524,-0.7448028686122221,-0.6987720445944031,23.34565736
-0.3010512207776164,-0.8552919719099911,0.7529222558449968,-1.6866923056549878,1.0302028426718663,0.41045156271372885,1.6001480101488217,-0.2929804242517981,33.94290348
-0.4285836760527397,-0.8552919719099911,-0.8169023659108675,0.19836223761946065,-1.0137640631992397,1.8507723618064704,0.21685679087116294,-0.2929804242517981,17.54026944
-0.5874220707473174,0.8239905502517806,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,1.0350154490459798,-0.34140537508867286,-0.6338453853395862,13.089012384
1.7600616461923155,-0.8552919719099911,0.10985021247212226,-1.8824807103001506,-0.6993076161421464,1.5831021248069344,-1.6315280091748239,-0.2929804242517981,57.226507999999995
-1.2689496014717272,0.45664749852889314,0.5810803370736425,0.9550324004993194,0.47576647549225454,-1.450493894521141,0.7164202503430512,-0.2929804242517981,19.98790924
-1.2809548289777128,1.1137580506791516,-0.8169023659108675,0.004465508381497118,-0.4510525263602308,0.15297828712369838,0.5640533952041248,-0.2929804242517981,23.744174488
0.48104317728539503,-0.8552919719099911,-0.8169023659108675,0.004465508381497118,-0.4510525263602308,0.15297828712369838,0.5640533952041248,-0.2929804242517981,44.868340176000004
1.2983221267313334,0.3573964255478645,-0.8169023659108675,-1.3386240307302524,1.7170419244018331,-1.5511888884400138,1.4420361752259694,0.7296144590115663,65.19685056
2.279980345105381,-0.8552919719099911,-0.8169023659108675,-1.8919390873361484,3.653431624700776,-1.5511888884400138,1.5244641460388313,-0.2929804242517981,56.3991368
-0.8533840339568433,2.4302607888413017,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.5608090115417311,-0.6935976140163532,-0.6987720445944031,12.788400847999998
-1.2550974158878978,0.7350068296480999,0.8889506851466357,0.515217868325401,-0.00419336475278255,-1.0375169574361427,0.10445501248998806,-0.2929804242517981,23.696600644
0.23632123197107452,0.776076239157491,0.9266490951147573,-0.6528916956203804,2.627310586935524,-0.7621989993794768,-1.5066371443068518,-0.2929804242517981,33.68779736
-1.2791078708998687,1.7742910536218595,-0.8169023659108675,0.9786783430893149,-0.4510525263602308,-1.871118552663269,1.2509531519779713,-0.2929804242517981,32.720462532
0.9741809840697238,1.3008520273330446,-0.8169023659108675,-1.698042358098185,2.627310586935524,-0.3708906052896782,-0.19778088049050493,-0.6987720445944031,40.59634688
-1.1932243202801263,1.2426703638614074,1.432436095520389,0.5672389420233923,0.5088671541298432,-1.2006683399882403,-0.9134055361839845,-0.2929804242517981,28.991086848000002
0.9741809840697238,1.3008520273330446,-0.8169023659108675,-1.698042358098185,2.627310586935524,-0.3708906052896782,-0.19778088049050493,0.7296144590115663,82.5992248
-0.6111554820476122,-0.2319496009118986,1.127393128195005,-1.9415955667751397,0.9573813496691711,1.2988618255169515,0.2626917382777082,0.8756994423349042,63.528318639999995
-0.30511452854887305,-0.8552919719099911,1.0408438619765257,0.31422735631043847,-0.06211955236856282,0.6959664821799019,-0.17367694357098554,-0.6987720445944031,17.22311048
-1.299424409756152,1.0863784443395574,1.2659347848278517,0.4631967946274109,0.3930147788982827,-2.035544555391555,0.4204289006059569,-0.2929804242517981,29.870858223999996
1.852409550084512,-0.8552919719099911,-0.8169023659108675,-1.693313169580186,-1.0137640631992397,1.863518563568353,0.3542367422259322,-0.2929804242517981,71.98818916
-0.9453625462334709,-0.3395286374878871,1.0989622440107132,-0.5483766293725996,0.34170872701002,1.0910987367982645,0.11257291870640597,-0.2929804242517981,31.2677366
0.8781391640218397,0.8696232274844374,-0.8169023659108675,-1.3197072766582556,1.6177398884890668,2.045789248763275,-2.0811351226995236,-0.2929804242517981,52.20022796
0.05485760082290877,-0.8552919719099911,0.6938614135616065,-0.6491083448059805,0.5436228666993116,-0.16083320025385303,1.1660273638677507,-0.5202237316436569,34.67374804
-0.447053256831179,-0.8552919719099911,-0.8169023659108675,0.5766973190593899,-1.0137640631992397,-0.07390410423781257,1.415809093603695,-0.6987720445944031,6.467284879999999
-0.2964338255830066,-0.8552919719099911,0.7342301275691365,-1.6814901982851882,1.331419018273924,0.17796084257698885,1.4658903304157516,-0.2929804242517981,50.60064364
1.7600616461923155,0.4999985418999171,-0.8169023659108675,-0.03336799976249635,0.45921613617346024,-1.5511888884400138,0.12318864222018387,0.16150619053191942,72.29845336
0.47642578209078523,-0.8552919719099911,-0.8169023659108675,0.009194696899495966,-0.5172538836354083,0.15552752747607548,0.5665512125014848,-0.2929804242517981,44.86420332
0.12735070537828264,-0.8552919719099911,0.8638184118345547,1.3191799163852507,0.8233236011869365,-1.2006683399882403,-0.3426542837373514,-0.2929804242517981,31.875164956000003
-1.2135408591364094,0.3083412975227584,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-1.0936002451884261,2.141425018486613,-0.6987720445944031,4.782205536
1.4276091921804084,1.1639539956350742,-0.8169023659108675,0.19836223761946065,0.8233236011869365,-1.1331134706502628,-0.7960081232080909,-0.2929804242517981,65.99664272
-1.0842537936873344,0.004883993925590469,1.8062786610375952,-0.8406404797849453,0.29536777691739585,0.42702162500417573,-0.019186943729304014,0.16150619053191942,53.46196904
1.2983221267313334,0.3573964255478645,-0.8169023659108675,-1.3386240307302524,1.7170419244018331,-1.5511888884400138,1.4420361752259694,0.7296144590115663,65.19685056
1.3214091027043826,-0.31340392977219106,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,-0.2929804242517981,37.427515183999994
-0.4267367179748959,0.9563253142264857,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,0.8514701436748681,-0.46629623995664493,-0.2929804242517981,26.91369566
-0.46727744778357,-0.8552919719099911,0.6687291402495252,0.7606627524095549,-0.25791006650990034,-0.3410644931668738,1.0056674933772742,0.8756994423349042,34.55653712
-0.654836040588621,-0.8552919719099911,1.920002197774762,-1.0685873663525023,0.9160055013721852,0.8897087489605161,0.003293411946930391,-0.5202237316436569,29.592309919999998
-1.0288450513520164,0.4680556678370574,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.3441235815897257,1.0636168546760132,-0.6338453853395862,11.392211948
-0.10721297050789606,0.3437066223780674,0.4679851071692776,1.3191799163852507,0.47576647549225454,-0.8896610169983035,-1.1482003621357713,-0.2929804242517981,37.171030112
1.2983221267313334,0.3573964255478645,-0.8169023659108675,-1.3386240307302524,1.7170419244018331,-1.5511888884400138,1.4420361752259694,0.7296144590115663,65.19685056
0.688825961042837,-0.6385367550548711,1.3978792197162775,-1.3149780881402566,0.7918779564812273,-0.405305350046762,0.36672582871272946,-0.6987720445944031,25.11662571527068
0.26679604025549947,2.135930020690665,-0.8169023659108675,-0.2982025567704466,0.409565118217077,0.9317712147747312,-1.996209334589303,0.16150619053191942,64.90037588
0.3175873873962075,1.5689440060749036,-0.8169023659108675,-1.2345818833342723,1.3529344593883568,-1.5511888884400138,1.3583592957644275,0.7296144590115663,68.09954452
0.8827565592164495,0.22848411236560892,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,5.177090617966517,43.698299404
0.9289305111625477,-0.8552919719099911,-0.8169023659108675,0.19836223761946065,-1.0137640631992397,-0.09939650776157792,-0.10785945778556448,-0.6987720445944031,14.699628319999999
-0.0037833181486361727,-0.6841694322875279,1.3978792197162775,-0.13268095864047755,-0.11011553639306654,-1.679925526235029,0.36672582871272946,-0.2929804242517981,43.733462679999995
0.033155843408242396,1.3350765352575373,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.5327673676655886,-0.6723661669887989,-0.2929804242517981,38.804398756000005
1.2983221267313334,0.3573964255478645,-0.8169023659108675,-1.4379369896082335,2.0645990500965152,-0.481782560618058,0.40044636222708246,-0.6987720445944031,36.3009114
-1.1766016975795308,1.8370359848167626,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.4894302816751879,0.11944191627414529,-0.6987720445944031,9.694722036
-0.9281858361095223,0.5433495852709411,-0.8169023659108675,1.0259702282693062,-1.0137640631992397,-0.18607067974237948,0.3542367422259322,0.7133827941978621,32.53292506
-0.652434995087424,0.2633931104485914,-0.431750277403225,-0.003101193247301308,0.08683350150058666,1.175223668426689,0.17339476989710842,0.8756994423349042,49.973220479999995
1.7046529038569977,0.48174547100685444,-0.8169023659108675,-2.081106628056113,4.315445197452551,-1.5511888884400138,0.8600447449412192,0.16150619053191942,69.29923276
0.34713871664171025,-0.8552919719099911,-0.8169023659108675,1.0023242856793104,-1.0137640631992397,0.0025731063334834413,0.3542367422259322,2.1742326274312402,29.58541516
-0.652434995087424,0.2633931104485914,-0.431750277403225,-0.003101193247301308,0.08683350150058666,1.175223668426689,0.17339476989710842,-0.6987720445944031,13.18278112
-1.0926574529415243,-0.8552919719099911,1.7476890488788062,-0.25280234699765475,-0.270653827785372,1.0809017753887562,0.10557903027380021,-0.5202237316436569,25.48303296
-0.8687137860029478,-0.8552919719099911,1.149383867343076,-0.9437367894773263,0.6214094614976452,1.4569147273642948,0.3865834762267374,-0.6987720445944031,9.4458212
-1.6263359895345273,0.9973947237358768,-0.8169023659108675,1.0259702282693062,-1.0137640631992397,-0.4537409167419155,0.9662019800789955,-0.6987720445944031,2.331807832
0.7220712064440279,1.3008520273330446,-0.8169023659108675,-0.7994965396783528,0.9060752977809085,-0.3708906052896782,-0.19778088049050493,-0.2929804242517981,71.29871315999999
-1.1572086377621695,1.274613237924267,-0.8169023659108675,-0.2934733682524478,0.8564242798245254,0.20141385381885338,0.21560788222248292,-0.2929804242517981,32.768036376000005
-0.30511452854887305,-0.8552919719099911,1.0408438619765257,0.5265679207685993,-0.06211955236856282,0.8897087489605161,-0.21651451022070076,0.16150619053191942,39.2656582
-0.8533840339568433,2.4302607888413017,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.5608090115417311,-0.6935976140163532,0.7133827941978621,50.732333556
-1.0810216170511076,0.62662922122054,1.2034182549640502,-0.3000942321776459,0.2755073697348426,0.4142754232422931,-0.31268047616903843,-0.5202237316436569,31.812422639999998
-0.5730157977401348,-0.8552919719099911,0.7015581722634312,0.3539525398616312,-0.27561892958101036,-0.08563060985874411,1.2324693039775125,-0.5202237316436569,24.44881896
1.3214091027043826,-0.31340392977219106,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,5.177090617966517,43.698299404
0.8365826072703513,-0.8552919719099911,-0.8169023659108675,0.19836223761946065,-1.0137640631992397,0.8183300190939743,-0.17030489021955053,-0.2929804242517981,38.21075992
0.8781391640218397,0.8696232274844374,-0.8169023659108675,-1.3197072766582556,1.6177398884890668,2.045789248763275,-2.0811351226995236,-0.6338453853395862,47.09810556
-0.06842685087317367,-0.8552919719099911,-0.8169023659108675,0.4348216635194165,-1.0137640631992397,-0.07390410423781257,1.053625585486576,5.095932293897996,33.70158688
1.7600616461923155,-0.8552919719099911,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,5.177090617966517,41.934619796
-1.0345706213933328,-0.7000267876258762,1.8906288533412672,-1.1844524850434814,-0.3285800154011524,0.4142754232422931,1.0586212200812946,0.16150619053191942,35.852751999999995
0.9012261399948888,-0.8552919719099911,-0.8169023659108675,0.19836223761946065,-1.0137640631992397,0.9330458349509183,-0.4075975334686975,-0.2929804242517981,37.42475728
0.505977111336288,-0.8552919719099911,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,1.216011514064714,-0.21651451022070076,-0.2929804242517981,31.899986092
-0.22541828748990758,0.29693312821459417,0.40829595805308505,-0.5110160400804069,0.6412698686801984,-0.481782560618058,-0.10785945778556448,-0.2929804242517981,49.77327244
-1.0810216170511076,0.62662922122054,1.2034182549640502,-0.3000942321776459,0.2755073697348426,0.4142754232422931,-0.31268047616903843,-0.2929804242517981,41.20308576
0.8827565592164495,-0.8552919719099911,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-1.269344501057705,5.177090617966517,52.516697443999995
0.23632123197107452,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.04841170071404724,0.9786910665657926,-0.6338453853395862,14.98920824
0.947400091940987,-0.6271285857467068,0.6596186911738958,-1.1731024326002832,1.3562445272521158,-0.45629015709429266,0.9162456341318066,0.16150619053191942,56.33708396
1.8062355981384137,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.481782560618058,-0.6324010902310472,-0.6987720445944031,24.39366088
-1.2837252660944785,-0.8552919719099911,1.9931999437961982,0.9408448349453215,0.27716240366672196,-1.909357157948917,1.212236983868901,-0.2929804242517981,10.535882756
-1.2504800206932878,0.8901579322391331,2.230385773178963,0.48211354869940765,0.31026308230431077,-0.49452876237994065,-1.8563315659371737,-0.2929804242517981,24.579819399999998
0.4256344349500772,1.079533542754659,-0.8169023659108675,0.6192600157213823,0.32681342162310506,-2.075057780853392,0.38296164114556525,-0.2929804242517981,56.619079643999996
-0.08624999632436764,-0.8552919719099911,1.0892234881022818,-1.0558185573539056,0.6247195293614041,1.0171707665793428,0.07323229627299505,0.8756994423349042,58.60546
-0.8718536147352826,1.3122601966412089,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-1.269344501057705,2.1742326274312402,46.931941843999994
1.5384266768510442,-0.8552919719099911,-0.8169023659108675,-0.7947673511603539,0.8481491101651282,0.716360404998913,-0.33266301454791425,-0.2929804242517981,78.80021203999999
1.8062355981384137,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.4792333202656809,-0.7423050513148621,0.7133827941978621,54.315540328
0.23539775293215234,0.7737946052958583,0.9297906292787675,-0.662350072656378,2.6438609262543187,-0.7634736195556653,-1.5041393270094918,-0.2929804242517981,38.215586251999994
-1.5552281035375362,1.1183213184024174,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.8157330467793845,1.5019837903625954,0.7133827941978621,31.023662096000002
-1.2412452303040682,1.846162520263294,-0.8169023659108675,-0.3785987615764311,0.9557263157372917,1.2172861342409014,-1.2093968859210789,-0.2929804242517981,37.431652039999996
-0.6686882261724504,-0.8552919719099911,1.1431007990150557,-1.078518662240301,0.2837825393942397,1.422499982607214,0.3484917624420051,-0.6987720445944031,19.519065559999998
-1.2347808770316147,-0.8552919719099911,2.0937290370445223,-0.7143711463543694,1.5680888705326836,1.2835663834026918,-1.1694318091633271,-0.2929804242517981,13.461329424
1.8062355981384137,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.481782560618058,-0.6324010902310472,-0.2929804242517981,43.892042159999995
-0.8533840339568433,2.4302607888413017,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.5608090115417311,-0.6935976140163532,-0.6338453853395862,21.48062478
-0.30511452854887305,-0.8552919719099911,1.0408438619765257,0.5265679207685993,-0.06211955236856282,0.8897087489605161,-0.21651451022070076,-0.2929804242517981,33.27411176
-0.7795057108430862,1.426341889722851,-0.8169023659108675,0.3875297783394253,-1.0137640631992397,2.18217360761542,-1.394235365925677,-0.2929804242517981,49.249270679999995
0.4487214109231263,-0.8552919719099911,-0.8169023659108675,0.48211354869940765,-1.0137640631992397,-0.5429643290750943,0.8862718265634936,-0.6987720445944031,15.615941924
0.947400091940987,-0.6271285857467068,0.6596186911738958,-1.1731024326002832,1.2916982039088174,-0.45629015709429266,0.9162456341318066,0.16150619053191942,47.96684532
0.8827565592164495,0.22848411236560892,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-2.2185150740542925,0.7133827941978621,40.563252031999994
1.9909314059228065,-0.8552919719099911,-0.8169023659108675,0.8604486301393369,-1.0137640631992397,1.9272495723777665,-1.9812224308051458,-0.7312353742218115,12.63809508
-0.0037833181486361727,-0.6841694322875279,1.3978792197162775,-0.13268095864047755,-0.11011553639306654,-1.679925526235029,0.36672582871272946,0.16150619053191942,44.520450284729314
0.29265345334531456,1.548409301320208,-0.8169023659108675,0.18417467206546276,-1.0137640631992397,0.04081171161913145,-1.0283051318625194,-0.6338453853395862,24.437787344
1.492252724904946,-0.58149590851405,0.42400362887313575,-0.9366430067003274,0.9126954335084263,-0.08665030599969524,-0.7448028686122221,-0.6338453853395862,38.01770664
-0.6419073340437134,-0.24153246313075658,1.0977056303451092,-1.2378923152968713,0.5767235453369002,0.5162450373373545,0.11169868265233096,0.16150619053191942,53.95839176
0.7220712064440279,1.3008520273330446,-0.8169023659108675,-0.7994965396783528,0.9060752977809085,-0.3708906052896782,-0.19778088049050493,-0.6987720445944031,35.3011712
-0.17000954515458974,0.44523932922072895,-0.8169023659108675,2.1846214151790897,-1.0137640631992397,-0.5327673676655886,-1.269344501057705,3.6350824606646177,51.732763231999996
